addSellTurnover-buyVwad                 : -0.0009386876137173364
cxlBuyHigh-bsize10_19                   : 0.0009379892807378622
bid9-nAddSell                           : 0.0009378975657205812
buyVwad-tradeSellQty                    : 0.0009378513781952179
asize10_19-tradeBuyLow                  : -0.0009375120525672711
asize10_19-tradeBuyHigh                 : -0.0009370446455844076
bid4-buyVwad                            : 0.0009370308352668051
btr5_9-nTradeSell                       : 0.0009368298641882266
log-nAddSell-bsize10_19                 : -0.0009357320936179069
log-bsize10_19-nAddSell                 : 0.0009357320936179062
ask0-nAddSell                           : 0.0009346133972957019
log-ask0-high                           : -0.0009344149134204426
log-high-ask0                           : 0.000934414913420441
midpx-nAddSell                          : 0.0009340874465664879
bid0-nAddSell                           : 0.0009335602007328102
bid9-buyVwad                            : 0.0009334503037146068
ask0-buyVwad                            : 0.0009330118448170771
log-addSellHigh-asize5_9                : 0.0009325943074115503
log-asize5_9-addSellHigh                : -0.0009325943074115493
midpx-buyVwad                           : 0.0009323448065580271
btr0_4-bid4                             : 0.0009319921550784456
bid0-buyVwad                            : 0.0009316768807506395
high-ask0                               : 0.0009306567222376411
addSellHigh-asize0                      : -0.0009295269310801224
tradeSellTurnover-addBuyTurnover        : -0.0009254732666379109
addSellQty-addBuyTurnover               : -0.00092537707067844
btr5_9-nCxlSell                         : -0.0009212659434000152
log-nCxlSell-tradeSellTurnover          : 0.0009196900124925599
log-tradeSellTurnover-nCxlSell          : -0.0009196900124925594
log-ask19-lastpx                        : 0.0009187152493040742
log-lastpx-ask19                        : -0.000918715249304074
btr5_9-tradeSellHigh                    : -0.0009173948312756466
btr0_4-addBuyLow                        : 0.0009173634603918157
btr5_9-tradeSellLow                     : -0.0009167125006440199
log-btr10_19-addBuyHigh                 : -0.0009127353153230689
log-addBuyHigh-btr10_19                 : 0.0009127353153230684
atr5_9-buyVwad                          : -0.0009104479088256471
log-atr5_9-asize10_19                   : -0.000908442264337946
log-asize10_19-atr5_9                   : 0.0009084422643379452
bid9-btr10_19                           : 0.0009063796961152917
buyVwad-addBuyQty                       : -0.0009055121086691658
addBuyQty-tradeBuyQty                   : -0.0009035516826285183
cxlBuyLow-ask4                          : -0.0009027407317042528
log-asize10_19-asize0                   : 0.0009013786031244894
log-asize0-asize10_19                   : -0.0009013786031244887
addSellQty-ask9                         : 0.0008998454945156321
log-bsize0-nTradeBuy                    : -0.0008995723990300944
log-nTradeBuy-bsize0                    : 0.0008995723990300925
bsize10_19-btr5_9                       : -0.0008983716223356478
tradeBuyTurnover-bsize0                 : -0.0008972269391806642
atr0_4-addSellTurnover                  : 0.0008943131586533921
asize0_4-cxlSellQty                     : -0.000893441868600172
atr0_4-addSellQty                       : 0.0008920506331615948
buyVwad-addBuyTurnover                  : -0.0008912739235053583
asize0_4-cxlSellTurnover                : -0.0008906838876418548
log-cxlBuyLow-lastpx                    : -0.0008881500233262475
log-lastpx-cxlBuyLow                    : 0.0008881500233262473
addSellLow-bsize5_9                     : -0.0008869667423858921
tradeSellLow-bid9                       : 0.0008868106518199349
log-tradeBuyLow-bsize10_19              : -0.0008851338319140223
log-bsize10_19-tradeBuyLow              : 0.0008851338319140219
addBuyQty-tradeBuyTurnover              : -0.0008848925011114622
cxlSellLow-bid4                         : 0.0008843160991390073
log-cxlSellTurnover-buyVwad             : -0.0008779047996835793
log-buyVwad-cxlSellTurnover             : 0.0008779047996835786
addSellLow-atr0_4                       : -0.0008762615018112559
addSellQty-nTradeSell                   : -0.0008737996676826192
bsize0_4-sellVwad                       : -0.0008709276695910484
log-bsize10_19-tradeBuyHigh             : 0.0008699386828952727
log-tradeBuyHigh-bsize10_19             : -0.0008699386828952718
log-low-cxlBuyLow                       : 0.0008670138939411313
log-cxlBuyLow-low                       : -0.000867013893941131
btr10_19-nTradeSell                     : -0.0008659719577032056
tradeSellHigh-bid4                      : -0.0008639810917101257
asize0-nTradeSell                       : -0.0008634421285225172
log-nTradeSell-tradeSellQty             : -0.0008630529049818967
log-tradeSellQty-nTradeSell             : 0.0008630529049818962
cxlBuyQty-bsize10_19                    : -0.0008607942410866731
log-bid0-lastpx                         : -0.0008607468195584983
log-lastpx-bid0                         : 0.0008607468195584968
asize5_9-cxlSellQty                     : -0.0008574687180689766
log-midpx-lastpx                        : -0.0008558622651503543
log-lastpx-midpx                        : 0.0008558622651503532
asize5_9-cxlSellTurnover                : -0.0008544290433427935
cxlBuyHigh-addSellHigh                  : -0.0008541328467311088
log-ask0-lastpx                         : -0.0008509810366901884
log-lastpx-ask0                         : 0.0008509810366901877
nTradeBuy-bsize0_4                      : -0.0008493491458901366
addBuyLow-btr5_9                        : 0.0008468878593643163
asize0_4-addSellLow                     : -0.0008456427071593368
cxlSellLow-cxlBuyLow                    : -0.0008440250834964916
nTradeSell-bsize0                       : 0.0008425436677067866
cxlSellQty-cxlSellTurnover              : 0.0008404633326143491
ask19-atr0_4                            : 0.0008373767854072395
log-high-ask19                          : -0.0008373002633248969
log-ask19-high                          : 0.0008373002633248962
log-cxlBuyHigh-ask4                     : -0.0008368298413898367
log-ask4-cxlBuyHigh                     : 0.0008368298413898363
bsize0_4-bid19                          : 0.0008357132575770687
high-ask4                               : -0.0008350906037411656
bsize0_4-bid9                           : 0.0008346637994894725
bsize0_4-tradeSellLow                   : 0.0008331857883279288
log-low-bid0                            : 0.0008325359631125312
log-bid0-low                            : -0.0008325359631125306
bsize0_4-tradeSellHigh                  : 0.0008319357887341726
btr0_4-ask0                             : 0.00082958795746411
btr0_4-midpx                            : 0.0008294701947312472
btr0_4-bid0                             : 0.0008293525974869272
atr0_4-asize0                           : 0.0008292512382836259
cxlSellLow-cxlBuyQty                    : -0.0008288947668135277
log-midpx-low                           : -0.0008276530001333123
log-low-midpx                           : 0.000827653000133312
cxlSellLow-cxlBuyHigh                   : -0.0008255267653528051
tradeBuyLow-nCxlBuy                     : -0.0008231506046543761
log-ask0-low                            : -0.0008227733881279178
log-low-ask0                            : 0.0008227733881279173
log-nCxlBuy-cxlBuyQty                   : 0.000822367365663824
log-cxlBuyQty-nCxlBuy                   : -0.0008223673656638229
cxlSellHigh-cxlBuyQty                   : -0.0008183861023377313
log-open-ask19                          : -0.000817849947020264
log-ask19-open                          : 0.000817849947020264
cxlSellHigh-cxlBuyTurnover              : -0.0008168886549008064
atr5_9-addSellHigh                      : -0.0008157353607163907
tradeBuyHigh-nCxlBuy                    : -0.0008156405394706702
log-btr10_19-bid19                      : 0.0008133991334978565
log-bid19-btr10_19                      : -0.0008133991334978557
cxlSellLow-cxlBuyTurnover               : -0.000811220978492774
btr0_4-ask4                             : 0.0008072950364939669
asize0-cxlSellQty                       : -0.0008069190140777025
nCxlBuy-cxlBuyTurnover                  : 0.0008063773433820879
log-nAddSell-nCxlBuy                    : -0.0008055979500339662
log-nCxlBuy-nAddSell                    : 0.0008055979500339662
atr5_9-ask9                             : -0.0008041130016505759
asize0-cxlSellTurnover                  : -0.0008024999383806449
bsize0_4-tradeSellQty                   : 0.0008023590691099915
cxlSellHigh-nAddSell                    : 0.0008005475757165609
nCxlBuy-cxlBuyQty                       : 0.000798471489762098
cxlBuyLow-cxlBuyTurnover                : 0.0007967177328836913
cxlBuyHigh-cxlBuyTurnover               : 0.0007965980780278888
bsize0_4-addSellHigh                    : 0.0007963010310007417
bsize0_4-tradeSellTurnover              : 0.0007956905771258373
bsize0_4-addBuyQty                      : -0.0007952041698094122
cxlBuyLow-addSellHigh                   : -0.0007950618615800213
log-addBuyHigh-cxlBuyTurnover           : 0.0007941779917794234
log-cxlBuyTurnover-addBuyHigh           : -0.0007941779917794219
atr5_9-ask4                             : -0.0007937950531696462
tradeSellLow-buyVwad                    : -0.0007932800870740632
cxlSellHigh-open                        : -0.0007932421653289418
bsize0_4-addBuyTurnover                 : -0.0007917895952268578
tradeSellHigh-buyVwad                   : -0.0007910494181420423
addBuyHigh-nCxlBuy                      : -0.000790767337851294
cxlSellHigh-high                        : -0.0007894984299357595
cxlBuyHigh-buyVwad                      : -0.0007887495846144899
ask9-atr0_4                             : 0.000785531609426116
atr5_9-ask0                             : -0.0007854428344322441
atr5_9-midpx                            : -0.0007844425030743864
cxlBuyLow-buyVwad                       : -0.0007842960946013996
atr5_9-bid0                             : -0.0007834407276711337
bsize5_9-nAddSell                       : 0.0007811545702830882
log-bid0-cxlSellHigh                    : -0.0007781085794928108
log-cxlSellHigh-bid0                    : 0.00077810857949281
cxlSellHigh-lastpx                      : -0.0007766563130311913
log-cxlSellHigh-midpx                   : 0.0007754582358658271
log-midpx-cxlSellHigh                   : -0.0007754582358658261
cxlSellHigh-low                         : -0.0007735801655889727
log-cxlSellHigh-ask0                    : 0.0007728101412965133
log-ask0-cxlSellHigh                    : -0.0007728101412965133
bsize0_4-buyVwad                        : 0.0007719913294735675
ask4-atr0_4                             : 0.000767571617061521
cxlBuyLow-bid4                          : 0.0007629466249878449
log-addBuyLow-nCxlBuy                   : -0.0007625699414830216
log-nCxlBuy-addBuyLow                   : 0.0007625699414830202
addBuyLow-nCxlBuy                       : -0.0007588120101735556
asize10_19-addBuyLow                    : -0.0007541743677561143
atr10_19-tradeSellQty                   : -0.0007519191744949373
atr5_9-bid4                             : -0.0007516106603069168
bsize5_9-addSellLow                     : -0.0007454173819750742
log-asize5_9-atr0_4                     : 0.0007451168780823776
log-atr0_4-asize5_9                     : -0.0007451168780823772
log-btr10_19-bid9                       : 0.0007448713871860615
log-bid9-btr10_19                       : -0.000744871387186061
log-cxlBuyQty-addBuyHigh                : 0.0007438442887118502
log-addBuyHigh-cxlBuyQty                : -0.0007438442887118499
atr10_19-tradeSellTurnover              : -0.0007413242682485843
addBuyTurnover-asize0_4                 : 0.000740332066356479
cxlBuyHigh-tradeSellHigh                : -0.0007389126399368638
ask0-atr0_4                             : 0.0007381160668286148
midpx-atr0_4                            : 0.0007368612723720162
atr0_4-tradeSellQty                     : -0.0007362534524789779
bid0-atr0_4                             : 0.0007356053258834026
cxlBuyLow-addSellQty                    : -0.0007344114160195761
btr10_19-cxlBuyTurnover                 : 0.0007332114321530508
bid4-atr0_4                             : 0.0007328019376400262
cxlBuyHigh-addSellQty                   : -0.0007327715366416906
cxlBuyHigh-tradeSellLow                 : -0.0007309259452242256
log-btr5_9-nAddSell                     : 0.000730695220867568
log-nAddSell-btr5_9                     : -0.0007306952208675672
atr0_4-tradeSellTurnover                : -0.0007306290127040475
cxlBuyHigh-tradeSellQty                 : -0.0007305628186819708
btr10_19-cxlBuyQty                      : 0.0007305503200546789
bsize0_4-cxlSellHigh                    : 0.0007304546553703916
cxlBuyLow-addSellTurnover               : -0.0007294295497424895
open-ask4                               : -0.0007285587927366928
bsize0_4-cxlSellLow                     : 0.0007283975035367846
cxlBuyHigh-addSellTurnover              : -0.0007274232839029216
bsize0_4-cxlBuyHigh                     : 0.0007265582438609542
cxlBuyLow-tradeSellQty                  : -0.0007255071303697016
log-btr5_9-addSellTurnover              : -0.0007239270411070035
log-addSellTurnover-btr5_9              : 0.0007239270411070004
log-addSellLow-asize0                   : -0.0007230911502689958
log-asize0-addSellLow                   : 0.0007230911502689958
asize5_9-cxlBuyQty                      : -0.0007230252016061532
btr0_4-ask9                             : 0.0007223697274375494
asize5_9-cxlBuyTurnover                 : -0.0007212705186950385
cxlSellHigh-cxlBuyLow                   : -0.0007210574469049165
tradeSellTurnover-nCxlSell              : 0.0007201915103158209
bid9-atr0_4                             : 0.0007194376602137674
atr10_19-addSellLow                     : -0.0007194223930466282
addSellTurnover-bsize0                  : -0.0007192377437590518
bsize0_4-bid4                           : 0.0007165038491611956
atr0_4-addSellLow                       : -0.0007153336083166884
tradeSellTurnover-bsize0                : -0.0007140378748234342
cxlBuyLow-tradeSellHigh                 : -0.0007138473734342737
atr10_19-asize0                         : -0.0007127882288303042
cxlBuyLow-tradeSellLow                  : -0.0007060159777711358
cxlBuyHigh-tradeSellTurnover            : -0.0007030005299499797
bid19-atr0_4                            : 0.0007003274778772643
bsize0-addBuyTurnover                   : -0.000699700652078858
cxlBuyLow-tradeSellTurnover             : -0.000698536915566811
atr5_9-tradeSellQty                     : -0.000697719745512454
asize0_4-nAddSell                       : -0.000695067020448867
bsize0_4-nCxlSell                       : 0.0006945715514379082
cxlBuyTurnover-btr10_19                 : -0.0006940151375058383
atr5_9-bid9                             : -0.0006937893568169402
atr5_9-tradeSellTurnover                : -0.000693639397150166
bsize0_4-bid0                           : 0.0006906149364745282
bsize0-addBuyQty                        : -0.0006906035617098535
bsize0_4-midpx                          : 0.0006905638765573639
bsize0_4-ask0                           : 0.0006905131127349328
bsize0_4-low                            : 0.0006858357899536967
bsize0_4-high                           : 0.0006847518042321937
bsize0_4-ask4                           : 0.000684679358067258
bsize5_9-tradeSellQty                   : 0.0006839081780248322
bsize0_4-lastpx                         : 0.0006834790137419295
bsize0_4-open                           : 0.0006824231336985762
bsize0_4-cxlBuyLow                      : 0.000681950301959811
lastpx-bid0                             : 0.0006814383168075125
nCxlBuy-bsize10_19                      : 0.0006790347487736557
bsize5_9-tradeSellTurnover              : 0.0006764692730808838
tradeSellTurnover-bsize0_4              : -0.0006735333916587555
bid4-bsize5_9                           : -0.0006698253508442343
log-cxlBuyHigh-btr10_19                 : -0.0006695338217902096
log-btr10_19-cxlBuyHigh                 : 0.0006695338217902088
bsize0_4-ask9                           : 0.0006657802725242116
tradeBuyLow-nTradeSell                  : -0.0006657152987844071
lastpx-midpx                            : 0.0006649625861341702
tradeBuyHigh-nTradeSell                 : -0.0006647408299150546
log-cxlBuyLow-ask4                      : -0.0006626843272212921
log-ask4-cxlBuyLow                      : 0.0006626843272212913
addSellTurnover-bsize0_4                : -0.0006602052532722726
log-ask0-cxlBuyHigh                     : 0.0006599488721941077
log-cxlBuyHigh-ask0                     : -0.0006599488721941072
log-midpx-cxlBuyHigh                    : 0.0006569770586637414
log-cxlBuyHigh-midpx                    : -0.0006569770586637407
log-ask4-open                           : -0.0006556471541009884
log-open-ask4                           : 0.000655647154100988
log-cxlBuyHigh-bid0                     : -0.0006540020190527262
log-bid0-cxlBuyHigh                     : 0.0006540020190527253
atr5_9-bid19                            : -0.0006517598145971279
log-ask9-cxlSellLow                     : 0.0006507576560674357
log-cxlSellLow-ask9                     : -0.0006507576560674355
tradeSellTurnover-ask19                 : 0.0006499506303227348
lastpx-ask0                             : 0.0006485080368828108
bsize0_4-nAddBuy                        : -0.0006484953088913179
btr0_4-ask19                            : 0.0006464828666627057
bsize0_4-ask19                          : 0.0006463588097917542
nAddSell-cxlBuyQty                      : -0.0006458205101473731
addBuyQty-sellVwad                      : 0.0006445923991483174
atr10_19-bsize10_19                     : 0.0006437448967354064
tradeSellLow-asize0                     : -0.0006421453413269283
log-bid4-btr10_19                       : -0.0006391262129474633
log-btr10_19-bid4                       : 0.0006391262129474627
tradeSellHigh-asize0                    : -0.0006383069027633626
tradeSellQty-buyVwad                    : -0.0006374641823076918
tradeSellTurnover-cxlSellQty            : -0.000636402631966436
log-ask4-high                           : -0.0006362878616947563
log-high-ask4                           : 0.0006362878616947558
nAddSell-ask19                          : -0.000636248446284279
buyVwad-addSellQty                      : 0.0006355532771341822
bsize0_4-addBuyLow                      : 0.0006355058600812463
open-atr0_4                             : 0.0006345248224055663
cxlSellLow-asize0                       : -0.0006336877080248745
nAddSell-cxlBuyTurnover                 : -0.000632313933531557
high-atr0_4                             : 0.0006322784879424003
cxlBuyHigh-asize0                       : -0.0006308661678586588
lastpx-atr0_4                           : 0.0006201984353627116
bsize0-nAddBuy                          : 0.0006152880218138612
tradeSellTurnover-cxlSellTurnover       : -0.0006139626452924618
low-atr0_4                              : 0.0006138359002096783
cxlBuyHigh-ask0                         : -0.0006126056335569409
addBuyLow-addBuyHigh                    : -0.0006120582709421006
log-tradeBuyTurnover-tradeBuyQty        : -0.0006120021401213304
log-tradeBuyQty-tradeBuyTurnover        : 0.00061200214012133
log-ask4-cxlSellHigh                    : -0.0006059693978687605
log-cxlSellHigh-ask4                    : 0.0006059693978687598
bid19-asize0                            : -0.0006053893437792038
cxlBuyHigh-midpx                        : -0.0006039062345365104
bid9-asize0                             : -0.0006020916505912485
ask0-asize0                             : -0.000600733840382176
midpx-asize0                            : -0.0006007056849390505
bid0-asize0                             : -0.0006006772584109844
bid4-asize0                             : -0.0006002152773585553
log-asize0_4-cxlSellHigh                : -0.0005963053066508036
log-cxlSellHigh-asize0_4                : 0.0005963053066508022
tradeSellQty-cxlSellQty                 : -0.0005960851894201394
cxlBuyHigh-bid0                         : -0.0005951895881050828
tradeSellQty-cxlSellTurnover            : -0.0005936126360341133
asize5_9-nTradeSell                     : 0.000593088618076633
ask4-asize0                             : -0.0005928730169251914
log-cxlBuyLow-btr10_19                  : -0.0005925558761775677
log-btr10_19-cxlBuyLow                  : 0.000592555876177567
addSellQty-cxlSellQty                   : -0.0005921921143574726
sellVwad-tradeSellTurnover              : 0.000590478273253963
btr0_4-addBuyHigh                       : 0.0005891250897555767
low-bid0                                : 0.0005865863635563636
addBuyQty-btr0_4                        : 0.0005852466695120946
log-cxlBuyTurnover-addSellHigh          : 0.0005848418908327986
log-addSellHigh-cxlBuyTurnover          : -0.0005848418908327986
log-nAddSell-tradeBuyLow                : 0.000584345246799632
log-tradeBuyLow-nAddSell                : -0.0005843452467996306
ask9-asize0                             : -0.0005829434740912422
addSellQty-cxlSellTurnover              : -0.0005827661506907759
sellVwad-tradeSellQty                   : 0.0005819310179364491
addBuyLow-bsize5_9                      : 0.000570258960070148
low-midpx                               : 0.0005701175378507995
bsize0_4-addBuyHigh                     : 0.0005684322612071879
log-addSellQty-tradeSellTurnover        : -0.0005674917577488898
log-tradeSellTurnover-addSellQty        : 0.0005674917577488892
log-bid0-btr10_19                       : -0.000563108598832155
log-btr10_19-bid0                       : 0.000563108598832155
log-btr10_19-midpx                      : 0.000562036842409246
log-midpx-btr10_19                      : -0.0005620368424092458
log-ask0-btr10_19                       : -0.00056096560690108
log-btr10_19-ask0                       : 0.0005609656069010799
ask19-asize0                            : -0.0005609423905032501
log-nAddSell-tradeBuyHigh               : 0.0005604627787289712
log-tradeBuyHigh-nAddSell               : -0.000560462778728971
addBuyHigh-btr5_9                       : 0.0005566288630814693
nAddBuy-ask19                           : 0.0005548659221895503
low-ask0                                : 0.0005536712106436453
log-ask4-lastpx                         : -0.0005533513714996879
log-lastpx-ask4                         : 0.0005533513714996872
cxlBuyLow-asize0                        : -0.0005524418245086575
nCxlSell-cxlBuyQty                      : 0.000551543121902987
sellVwad-buyVwad                        : 0.0005440698513462032
addSellTurnover-ask19                   : 0.0005438585090010871
nCxlSell-cxlBuyTurnover                 : 0.0005433351662594931
buyVwad-addSellTurnover                 : 0.0005390200460024204
cxlBuyQty-asize0                        : -0.0005388594377279311
log-ask19-asize0_4                      : 0.000537720440605377
log-asize0_4-ask19                      : -0.0005377204406053765
sellVwad-cxlBuyQty                      : -0.0005309483992466437
log-bid19-cxlSellLow                    : -0.0005301091924547521
log-cxlSellLow-bid19                    : 0.0005301091924547512
asize5_9-tradeBuyHigh                   : -0.0005296049816574098
asize5_9-tradeBuyLow                    : -0.0005294117546342469
log-low-ask4                            : 0.0005253453437972043
log-ask4-low                            : -0.0005253453437972032
addBuyQty-nTradeBuy                     : -0.000525085797367056
sellVwad-cxlBuyTurnover                 : -0.0005240424492523347
log-nCxlBuy-bsize10_19                  : -0.0005236874478233514
log-bsize10_19-nCxlBuy                  : 0.0005236874478233501
bsize0_4-cxlBuyQty                      : 0.000519474359013512
bsize0_4-cxlBuyTurnover                 : 0.0005180958675985916
bsize10_19-addSellLow                   : 0.000516875209247983
nTradeSell-cxlSellQty                   : -0.0005167412047463498
asize0_4-buyVwad                        : -0.0005152437715445967
bsize5_9-buyVwad                        : 0.000507695483322774
sellVwad-cxlSellQty                     : -0.000503762277165384
log-addSellTurnover-bsize10_19          : 0.0005029687338832387
log-bsize10_19-addSellTurnover          : -0.0005029687338832362
tradeSellHigh-addSellHigh               : 0.000502724766548712
atr10_19-addSellQty                     : 0.0005012007639755584
nTradeSell-cxlSellTurnover              : -0.0005006837344603282
atr10_19-addSellTurnover                : 0.0004941957932568097
low-asize0                              : -0.0004930425943961642
log-ask4-btr10_19                       : -0.0004929634424798214
log-btr10_19-ask4                       : 0.000492963442479821
lastpx-asize0                           : -0.0004928212110884883
sellVwad-cxlSellTurnover                : -0.0004924040216340926
tradeBuyHigh-btr5_9                     : 0.0004910894787192155
log-cxlSellHigh-low                     : 0.0004897590611123245
log-low-cxlSellHigh                     : -0.0004897590611123241
asize0-atr0_4                           : -0.0004888049316765156
high-asize0                             : -0.0004887805573137277
asize10_19-addBuyHigh                   : -0.00048748840513509746
nAddSell-nCxlBuy                        : -0.00048668394278810487
open-asize0                             : -0.0004842474932205183
high-cxlBuyHigh                         : 0.00048406541778602934
cxlSellLow-nAddSell                     : 0.0004839024264387582
open-cxlBuyHigh                         : 0.00048343415296246835
log-ask0-cxlBuyLow                      : 0.00048274681024302614
log-cxlBuyLow-ask0                      : -0.00048274681024302614
log-asize0_4-open                       : -0.0004815701413765079
log-open-asize0_4                       : 0.0004815701413765067
high-cxlBuyTurnover                     : 0.0004801252792698514
log-open-cxlSellLow                     : 0.00047996489744714247
log-cxlSellLow-open                     : -0.00047996489744714236
lastpx-cxlBuyTurnover                   : 0.000479911722882021
log-midpx-cxlBuyLow                     : 0.0004797491474414505
log-cxlBuyLow-midpx                     : -0.0004797491474414501
tradeBuyLow-btr5_9                      : 0.00047900941259156976
open-cxlBuyTurnover                     : 0.0004787679305012476
lastpx-cxlBuyHigh                       : 0.00047862808342490174
log-asize0_4-high                       : -0.0004785551281525395
log-high-asize0_4                       : 0.0004785551281525393
low-cxlBuyTurnover                      : 0.00047835990045619694
log-cxlBuyLow-bid0                      : -0.000476748286073172
log-bid0-cxlBuyLow                      : 0.0004767482860731719
cxlSellHigh-atr0_4                      : 0.00047502950161804725
low-cxlBuyHigh                          : 0.00047499214281253907
log-high-cxlSellLow                     : 0.000472307877789723
log-cxlSellLow-high                     : -0.00047230787778972257
log-lastpx-cxlSellHigh                  : -0.00047170310954136016
log-cxlSellHigh-lastpx                  : 0.00047170310954136016
log-lastpx-asize0_4                     : 0.00046808764871160457
log-asize0_4-lastpx                     : -0.0004680876487116042
log-tradeSellTurnover-bsize0_4          : -0.00046729429461435596
log-bsize0_4-tradeSellTurnover          : 0.00046729429461435525
btr5_9-cxlBuyQty                        : 0.00046566142544498195
btr5_9-cxlBuyTurnover                   : 0.0004654389077137835
asize5_9-ask19                          : -0.00046537790419913104
log-asize0_4-low                        : -0.00046492128525770274
log-low-asize0_4                        : 0.0004649212852577017
bid19-cxlSellHigh                       : -0.0004648246634890427
high-cxlBuyQty                          : 0.0004646165959891668
lastpx-cxlBuyQty                        : 0.00046439903591877175
asize10_19-nAddSell                     : -0.00046436583226477327
open-cxlBuyLow                          : 0.0004634264885451136
open-cxlBuyQty                          : 0.0004632613674676583
cxlSellHigh-asize0                      : -0.000462987621820849
high-cxlBuyLow                          : 0.0004628887768667873
low-cxlBuyQty                           : 0.0004628378683331408
asize10_19-addSellQty                   : 0.00046105718903707794
bid9-cxlSellHigh                        : -0.00046081539697948514
bsize0_4-tradeBuyLow                    : 0.0004594270376244269
cxlSellLow-buyVwad                      : -0.00045902757623106973
cxlSellHigh-buyVwad                     : -0.00045873925664435025
bsize0_4-tradeBuyHigh                   : 0.0004584876364260352
lastpx-cxlBuyLow                        : 0.0004563381203863865
log-cxlBuyHigh-bid4                     : -0.00045565020215385186
log-bid4-cxlBuyHigh                     : 0.00045565020215385143
bid0-cxlSellHigh                        : -0.00045563832837814576
midpx-cxlSellHigh                       : -0.00045489311278350015
ask0-cxlSellHigh                        : -0.0004541480014656828
low-cxlBuyLow                           : 0.00045333749026852787
asize10_19-addSellTurnover              : 0.0004525862199629202
bid4-cxlSellHigh                        : -0.00045223573293226674
asize10_19-cxlSellHigh                  : -0.00044776315012597643
asize0-bsize5_9                         : 0.00044487982009707805
bid9-btr5_9                             : 0.00043970939215729154
addBuyQty-ask4                          : 0.0004396905712563665
btr0_4-nAddBuy                          : -0.00043775593741341025
cxlBuyQty-tradeSellTurnover             : 0.0004367210576741134
log-btr10_19-cxlSellLow                 : 0.0004363467964979124
log-cxlSellLow-btr10_19                 : -0.0004363467964979116
nCxlBuy-atr0_4                          : 0.0004342432512386722
addBuyQty-addBuyTurnover                : -0.0004335172940095395
log-ask9-asize0_4                       : 0.0004321805453702462
log-asize0_4-ask9                       : -0.0004321805453702455
asize10_19-cxlBuyLow                    : -0.0004306895950403911
log-high-cxlSellHigh                    : -0.0004251425409943195
log-cxlSellHigh-high                    : 0.0004251425409943192
log-lastpx-cxlSellLow                   : 0.00042477015697762907
log-cxlSellLow-lastpx                   : -0.00042477015697762875
ask19-btr5_9                            : 0.00042448283766592415
cxlBuyQty-tradeSellQty                  : 0.00042402858584310977
bsize0_4-cxlSellQty                     : 0.0004235656230241416
cxlSellLow-cxlSellQty                   : -0.0004234062587520994
bsize0_4-cxlSellTurnover                : 0.00042340067000843653
log-cxlSellTurnover-nTradeSell          : 0.00042114607674042007
log-nTradeSell-cxlSellTurnover          : -0.00042114607674041953
btr0_4-sellVwad                         : -0.00041786231002678107
log-open-cxlSellHigh                    : -0.00041746548693387414
log-cxlSellHigh-open                    : 0.0004174654869338741
tradeBuyQty-bsize0                      : -0.00041326925918978527
asize10_19-cxlBuyHigh                   : -0.0004130606178207827
cxlBuyHigh-bid4                         : 0.00041252429262955464
log-bsize10_19-cxlBuyQty                : 0.0004123848911872045
log-cxlBuyQty-bsize10_19                : -0.0004123848911872038
log-tradeSellLow-cxlBuyTurnover         : -0.0004108652382528587
log-cxlBuyTurnover-tradeSellLow         : 0.00041086523825285864
addBuyHigh-sellVwad                     : -0.0004105585023785454
bsize10_19-cxlBuyTurnover               : 0.0004100013582790584
bid19-cxlSellLow                        : -0.0004098089447749906
bsize10_19-cxlBuyQty                    : 0.0004095665001303252
ask19-cxlBuyHigh                        : 0.0004089599222633124
btr0_4-tradeBuyLow                      : 0.0004083826881900342
addBuyTurnover-btr0_4                   : -0.00040696402570850016
btr0_4-tradeBuyHigh                     : 0.00040635482019514124
log-low-cxlSellLow                      : 0.0004062341277893717
log-cxlSellLow-low                      : -0.0004062341277893715
bid9-cxlSellLow                         : -0.0004056333626219561
ask19-cxlBuyLow                         : 0.00040471438617958107
bid19-btr5_9                            : 0.00040200156849578563
log-asize0_4-addSellHigh                : 0.00040130060566019387
log-addSellHigh-asize0_4                : -0.00040130060566019295
cxlBuyTurnover-tradeSellTurnover        : 0.0003997362434738587
log-tradeSellHigh-cxlBuyTurnover        : -0.0003987145691101905
log-cxlBuyTurnover-tradeSellHigh        : 0.00039871456911018985
asize10_19-cxlSellLow                   : -0.0003987142755358571
addBuyLow-sellVwad                      : -0.000397641942776323
log-cxlBuyQty-addBuyLow                 : 0.0003966676803023076
log-addBuyLow-cxlBuyQty                 : -0.00039666768030230707
bid0-cxlSellLow                         : -0.0003959774250893466
bid4-cxlSellLow                         : -0.000395532417585278
midpx-cxlSellLow                        : -0.00039523086907440147
bid0-cxlSellQty                         : -0.0003948847902379146
ask0-cxlSellLow                         : -0.00039448444293443513
midpx-cxlSellQty                        : -0.0003943553239738082
ask0-cxlSellQty                         : -0.0003938258103948174
log-cxlSellLow-asize0_4                 : 0.00039061198098761614
log-asize0_4-cxlSellLow                 : -0.00039061198098761494
ask19-cxlBuyTurnover                    : 0.00039048309455705317
ask4-cxlSellHigh                        : -0.00038965380470697706
bid9-cxlSellQty                         : -0.0003889430410421392
addBuyHigh-asize0                       : -0.0003886428697322504
bid4-cxlSellQty                         : -0.00038700753645229185
bid19-cxlSellQty                        : -0.00038655460500425497
